verse_key,version_id,eng,local
ROM.8.10,555,"If Christ is in you, the Spirit is your life because of Gods righteousness, but the body is dead because of sin.","Yee Krɩstʋ ɛwɛ mɩ-cɔlɔ yɔ, paa mi-tomnaɣ ɛtɛŋnɩ sɩm kɩwɛɛkɩm yɔɔ yɔ, mɩ-kalɩzaɣ wɛɣ wezuu. Mbʋ́ pʋyɔɔ yɔ, ɩpɩsɩ kʋtʋʋzaa Ɛsɔ ɛsɩndaa."
ROM.8.11,555,"If the Spirit of the one who raised Jesus from the dead lives in you, the one who raised Christ from the dead will give life to your human bodies also, through his Spirit that lives in you.","Yee Ɛsɔ weyi efezi Yesu nɛ ɛlɩɩnɩ sɩɖaa taa yɔ e-Fezuu Kiɖeɖeu ɛwɛ mɩ-cɔlɔ lɛ, ɛzɩma ɛɛpɩzɩɣ ɛtɩŋnɩ e-Fezuu Kiɖeɖeu ŋgʋ́ kɩwɛ mɩ-cɔlɔ yɔ kɩ-yɔɔ nɛ efezi ɖɔɖɔ mi-tomnasɩ nzɩ́ sɩsɩkɩ yɔ?."
ROM.8.12,555,"So then, brothers and sisters, we have an obligation, but it isnt an obligation to ourselves to live our lives on the basis of selfishness.","Man-taabalaa mɩ, pʋ-yɔɔ lɛ, pɩkɛnɩ-ɖʋ kɩcɛyʋʋ se ɖɩla mbʋ́ pɩkɛdɩnɩ Fezuu Kiɖeɖeu yɔ. Ɛlɛ́, pɩtɛkɛnɩ-ɖʋ kɩcɛyʋʋ se ɖɩcaɣ wezuu ɛzɩ pɩkɛdɩnaʋ ɖa-maɣmaɣ yɔ."
ROM.8.13,555,"If you live on the basis of selfishness, you are going to die. But if by the Spirit you put to death the actions of the body, you will live.","Mbʋ́ pʋyɔɔ yɔ, yee ɩcaɣ wezuu ɛzɩ pɩkɛdɩnaʋ mɩ-maɣmaɣ yɔ yɔ, ɩsɩkɩ. Ɛlɛ́, yee pɩtɩŋnɩ Fezuu Kiɖeɖeu yɔɔ nɛ ɩkɔ mɩ-ɛzaɣ́tʋ lakasɩ ñʋʋ yɔ, ɩwɛɣ wezuu."
ROM.8.14,555,All who are led by Gods Spirit are Gods sons and daughters.,"Mbá patɩŋa payɩ Fezuu Kiɖeɖeu wɩlɩɣ-wɛ nʋmɔʋ yɔ, pɛkɛ Ɛsɔ piya."
ROM.8.15,555,"You didnt receive a spirit of slavery to lead you back again into fear, but you received a Spirit that shows you are adopted as his children. With this Spirit, we cry, Abba, Father.","Mbʋ́ pʋyɔɔ yɔ, Fezuu ŋgʋ́ Ɛsɔ ha-mɩ yɔ, kɩtɛkɛ ŋgʋ́ kɩpɩsɩɣ-mɩ yomaa nɛ kiyeki se sɔɔndʋ ɛtasɩ-mɩ kpaʋ yɔ. Ɛlɛ́, ŋ́gʋ́ lɛ e-Fezuu ŋgʋ́ kɩpɩsɩɣ-mɩ e-piya nɛ kɩhaɣ paa ɖa-taa weyi waɖɛ se ɛ́yáa-ɩ se: «Man-Caa!» yɔ."
ROM.8.16,555,"The same Spirit agrees with our spirit, that we are Gods children.",Fezuu Kiɖeɖeu maɣmaɣ heyi-ɖʋ se ɖɩkɛ Ɛsɔ piya.
ROM.8.17,555,"But if we are children, we are also heirs. We are Gods heirs and fellow heirs with Christ, if we really suffer with him so that we can also be glorified with him.","Ɛzɩma mbʋ́ ɖɩkɛ e-piya yɔ, ɖatɩɣyɩɣnɩ ɛ-ñɩm mbʋ́ ɛñɔɔzaa nɛ ɛsɩɩ-ɖʋ yɔ. Đa nɛ Krɩstʋ ɖɩtɩɣyɩɣnɩ-pʋ. Mbʋ́ pʋyɔɔ yɔ, yee ɖa nɛ ɩ ɖɩtɔkɩnɩ ɛ-kʋñɔŋ yɔ, ɖa nɛ ɩ ɖɩkɔŋnɩ wɛʋ ɖɔɖɔ e-koboyaɣ taa."
ROM.8.18,555,I believe that the present suffering is nothing compared to the coming glory that is going to be revealed to us.,"Manawa se kʋñɔŋ ŋgʋ́ ɖɩtɔkɩ lɛɛlɛɛyɔ yɔ, paapɩzɩɣ pamaɣzɩ-kʋ nɛ koboyaɣ ŋgá Ɛsɔ kaɣ-ɖʋ wɩlʋʋ yɔ."
ROM.8.19,555,The whole creation waits breathless with anticipation for the revelation of Gods sons and daughters.,"Mbʋ́ pɩtɩŋa payɩ Ɛsɔ labɩ kedeŋa yɔɔ yɔ, pɩɖaŋ alɩwaatʋ ndʋ́ Ɛsɔ lɩzɩɣ e-piya nɛ pana-sɩ yɔ kpam."
ROM.8.20,555,"Creation was subjected to frustration, not by its own choice—it was the choice of the one who subjected it—but in the hope.","Mbʋ́ pʋyɔɔ yɔ, mbʋ́ Ɛsɔ labɩ kedeŋa yɔɔ yɔ, pɩpɩsɩ mbʋ́ pɩɩwazɩɣ pʋyʋ yɔ. Pɩtɛkɛ pɩ-maɣmaɣ pi-liu wɛnɩ ḿbʋ́, ɛlɛ́, Ɛsɔ ɖʋnɩ-pʋ ḿbʋ́. Ɛɖaŋaa se:."
ROM.8.21,555,that the creation itself will be set free from slavery to decay and brought into the glorious freedom of Gods children.,ɛkɔŋ yebu nɛ pʋwɛɛ pɩ-tɩ yɔɔ nɛ pɩtaatasɩ wɛɛkʋʋ ɛzɩ e-piya wɛʋ sɩ-tɩ yɔɔ e-koboyaɣ taa yɔ.
ROM.8.22,555,We know that the whole creation is groaning together and suffering labor pains up until now.,"Ŋgʋ́, ɖɩna mbʋ́ Ɛsɔ labɩ kedeŋa yɔɔ yɔ pɩtɩŋa payɩ, pɩlakɩ kʋñɔŋ nɛ pisisiɣ halɩ nɛ sɔnɔ ɛzɩ halʋ caɣʋ lʋlʋʋ nɛ ɛlakɩ yɔ."
ROM.9.1,555,"Im speaking the truth in Christ—Im not lying, as my conscience assures me with the Holy Spirit:.","Mɔyɔɔdʋʋ toovenim, mɛnkɛ Krɩstʋ tʋ, maacɛtɩɣ. Fezuu Kiɖeɖeu wɩlɩɣ-m se pɩkɛ toovenim, ma-laŋɩyɛ ɛɛmaɣ:."
ROM.8.23,555,And its not only the creation. We ourselves who have the Spirit as the first crop of the harvest also groan inside as we wait to be adopted and for our bodies to be set free.,"Pɩtasɩɩnɩ mbʋ́ ɛlaba yɔ pi-ɖeke. Ɛlɛ́, mbá ɖa ɛcalɩnɩ haʋ e-Fezuu Kiɖeɖeu nɛ kɩwɛɛ ɖɔ-cɔlɔ yɔ, ɖisisiɣ ɖɔɖɔ ɖa-taa nɛ ɖɩɖaŋ se Ɛsɔ ɛpɩsɩ-ɖʋ e-piya nɛ ɛya ɖa-ñʋʋ kpaagbaa kpem."
ROM.9.2,555,I have great sadness and constant pain in my heart.,toovenim ḿbʋ́ lɛ se: mɔ-hɔyɛ pɩsaa siŋŋ nɛ pʋwɛɛ pɩcɛyɩɣ-m.
ROM.8.24,555,"We were saved in hope. If we see what we hope for, that isnt hope. Who hopes for what they already see?.","Mbʋ́ pʋyɔɔ yɔ, Ɛsɔ yabɩ ɖa-ñʋʋ, ɛlɛ́, ɖɩtana ɖa-ñʋʋ yabʋ tɩnaɣ. Pʋ-yɔɔ ɖɩɖaŋaa. Yee ɛyʋ ɛna mbʋ́ ɛɖaŋaa yɔ yɔ, ɖaŋʋʋ tɔm tatasɩ wɛʋ ɖɔɖɔ: anɩ pʋdʋ ñɛwɛɣ ɛɖaŋɩɣ mbʋ́ ɛnaɣ yɔ?."
ROM.9.3,555,"I wish I could be cursed, cut off from Christ if it helped my brothers and sisters, who are my flesh-and-blood relatives.","Mbʋ́ pʋyɔɔ yɔ, yee pʋwɛɛ se Ɛsɔ ɛwɩlɩ ma-maɣmaɣ kpalʋʋ nɛ ma nɛ Krɩstʋ ɖɛ-hɛkʋ taa tayɩ nɛ pɩsɩnɩ man-taabalaa Yuda ñɩma yɔ, pɩkɛdɩɣnɩ-m."
ROM.8.25,555,"But if we hope for what we dont see, we wait for it with patience.","Ɛlɛ́, yee mbʋ́ ɖɩɩnaɣ yɔ ɖɩɖaŋaa yɔ, ɖɩɖaŋɩɣ-pʋ nesi naalɛ kpam."
ROM.9.4,555,"They are Israelites. The adoption as Gods children, the glory, the covenants, the giving of the Law, the worship, and the promises belong to them.",Pɛkɛ Izrɛɛlɩ ñɩma: Ɛsɔ pɩsɩ-wɛ e-piya nɛ eyele nɛ pɛwɛɛ e-koboyaɣ taa. Ɛha-wɛ nɔsɩ nɛ ɛɖʋ-wɛ paɣtʋ nɛ ɛwɩlɩ-wɛ ɛzɩma mbʋ́ poluŋ ɛ-tɛɛ yɔ nɛ ɛɖʋ mbʋ́ mbʋ́ ɛlakɩ-wɛ yɔ.
ROM.8.26,555,"In the same way, the Spirit comes to help our weakness. We dont know what we should pray, but the Spirit himself pleads our case with unexpressed groans.","Ḿbʋ́ ɖɔɖɔ pʋwɛɛ, Fezuu Kiɖeɖeu kɔŋ se kɩsɩnɩ-ɖʋ ɖɛ-ɛjandʋ taa. Mbʋ́ pʋyɔɔ yɔ, ɖɩɩsɩŋ mbʋ́ pʋmʋnaa se ɖɩpɔzɩ ɖɛ-Ɛsɔ sɛʋ taa yɔ. Ɛlɛ́, Fezuu Kiɖeɖeu maɣmaɣ sɛɣ-ɩ nɛ ɖɔ-nɔɔ nɛ kisisiɣ ɛzɩma mbʋ́ pɩfɛyɩ yɔɔdʋʋ yɔ."
ROM.9.5,555,"The Jewish ancestors are theirs, and the Christ descended from those ancestors. He is the one who rules over all things, who is God, and who is blessed forever. Amen.","Pɛkɛ Abraham nɛ Izaakɩ nɛ Yakɔɔbʋ pa-sayɩnaa. Đɩkpaɣ Krɩstʋ ɛsɛ yɔɔ yɔ, ɛkɛ pe-liɖe taa tʋ. Ŋgʋ́, ɛnʋ lɛ Ɛsɔ weyi ɛkɩlɩ pɩtɩŋa payɩ yɔ. Pasam-ɩ tam. Pɩla ḿbʋ́!."
ROM.8.27,555,"The one who searches hearts knows how the Spirit thinks, because he pleads for the saints, consistent with Gods will.","Peeɖe Ɛsɔ weyi ɛnaɣ ɛyáa laŋa taa yɔ, ɛtɩlɩɣ mbʋ́ e-Fezuu Kiɖeɖeu caɣ pɔzʋʋ yɔ. Mbʋ́ pʋyɔɔ yɔ, kɩsɛɣ-ɩ ɛ-ñɩma yɔɔ ɛzɩ e-liu wɛʋ yɔ."
ROM.9.6,555,But its not as though Gods word has failed. Not all who are descended from Israel are part of Israel.,"Ŋgʋ́, pɩtɛkɛ mɔntɔŋ se mbʋ́ Ɛsɔ ɖʋwa se ɛlakɩ yɔ pɩsayaa. Mbʋ́ pʋyɔɔ yɔ, pɩtɛkɛ Izrɛɛlɩ ñɩma tɩŋa kɛnɩnɩ Ɛsɔ ñɩma siŋŋ."
ROM.8.28,555,"We know that God works all things together for good for the ones who love God, for those who are called according to his purpose.",Đɩsɩm ḿbʋ́ se Ɛsɔ lakɩ tʋmɩyɛ pɩtɩŋa pɩ-taa se pʋwazɩ mbá pɔsɔɔlɩ-ɩ yɔ. Ḿbá lɛ mbá ɛya-wɛ ɛzɩ ɛɖʋʋ yɔ.
ROM.9.7,555,"Not all of Abrahams children are called Abrahams descendants, but instead your descendants will be named through Isaac. .","Ḿbʋ́ ɖɔɖɔ Abraham liɖe taa ñɩma tɛkɛ Ɛsɔ piya patɩŋa. Mbʋ́ pʋyɔɔ yɔ, Ɛsɔ heyi Abraham se: «Izaakɩ liɖe taa ñɩma ɖeke pakaɣ yaʋ se ñe-piya.»."
ROM.8.29,555,"We know this because God knew them in advance, and he decided in advance that they would be conformed to the image of his Son. That way his Son would be the first of many brothers and sisters.","Mbʋ́ pʋyɔɔ yɔ, mbá ɛɛlɩzɩ ɖooo lɔŋ yɔ ɛɛɖʋwa se eyeki nɛ pɛwɛɛ ɛzɩ ɛ-Pɩyalʋ yɔ, nɛ ɛ-Pɩyalʋ ɛnʋ, ɛkɛ Ɛsɔ ñɩma ɖalʋ. Pɔɖɔ sakɩyɛ."
ROM.9.8,555,"That means it isnt the natural children who are Gods children, but it is the children from the promise who are counted as descendants.","Pʋ-tɔbʋʋ se pɩtɛkɛ Abraham piya tɩŋa lɛ Ɛsɔ piya, mbʋ́ pʋyɔɔ yɔ, Ɛsɔ tɔm se e-piya maɣmaɣ lɛ nzɩ́ palʋlɩ-sɩ ɛzɩ ɛɖʋʋ yɔ."
ROM.8.30,555,"Those who God decided in advance would be conformed to his Son, he also called. Those whom he called, he also made righteous. Those whom he made righteous, he also glorified.","Mbá ɛɛɖʋ ɖooo lɔŋ se ɛlakɩ-wɛ ḿbʋ́ yɔ, ɛya-wɛ ɖɔɖɔ, nɛ mbá ɛya-wɛ yɔ, ɛpɩsɩ-wɛ kʋtʋʋzaa, nɛ mbá ɛpɩsɩ-wɛ kʋtʋʋzaa yɔ, eyele nɛ pɛwɛɛ e-Koboyaɣ taa."
ROM.9.9,555,"The words in the promise were: A year from now I will return, and Sarah will have a son .","Mbʋ́ pʋyɔɔ yɔ, Ɛsɔ kaɖʋwa se: «Pɩɩtalɩɣ alɩwaatʋ tʋnɛ tɩ-yɔɔ nɛ manpɩsɩɣ lɛ, Saara lʋlɩ abalɩbɩɣa.»."
ROM.8.31,555,"So what are we going to say about these things? If God is for us, who is against us?.","Se we ɖɩtasɩɣ yɔɔdʋʋ yɔ? Yee Ɛsɔ ɛwɛ ɖɔ-yɔɔ lɛ, anɩ pʋdʋ ñapɩzɩɣ ekizini-ɖʋ yɔ?."
ROM.9.10,555,"Not only that, but also Rebecca conceived children with one man, our ancestor Isaac.","Pɩtasɩɩnɩ pi-ɖeke. Abalɩbiya naalɛ nzɩ́ Rebeka lʋlaa yɔ, sɩ-caa kʋɖʋm, ɛnʋ lɛ ɖɔ-cɔzɔ Izaakɩ."
ROM.8.32,555,He didnt spare his own Son but gave him up for us all. Wont he also freely give us all things with him?.,"Ɛnʋ weyi etohuuzi ɛ-maɣmaɣ ɛ-Pɩyalʋ yɔɔ nɛ eyele palaa-ɩ ɖatɩŋa payɩ ɖɔ-yɔɔ yɔ, ɛzɩma ɛɛhaɣ-ɖʋ mbʋ́ pɩtɩŋa payɩ pʋwɛ ɛ-cɔlɔ yɔ falaa?."
ROM.9.11,555,"When they hadnt been born yet and when they hadnt yet done anything good or bad, it was shown that Gods purpose would continue because it was based on his choice.","Pataatɩɩlʋlɩda piya ńzɩ́ nɛ pʋcɔ paatɔ se sɩlabɩ mbʋ́ pʋwɛ ɖeu yɔ yaa mbʋ́ pɩfɛyɩ ɖeu yɔ. Ɛlɛ́, Ɛsɔ heyi Izaakɩ se: «Kajalaɣ ñɩŋga kaɣ ka-tɩ luzuu cikpelaɣ tɛɛ». Pʋwɛ ɛzɩ pamaʋ Ɛsɔtɔm Takayaɣ taa se: «Mɔnsɔɔlɩ Yakɔɔbʋ nɛ manpaɖɩ Ezaayuu» yɔ. Pɩlaba ḿbʋ́ se mbʋ́ Ɛsɔ ɖʋwa se pɩlakɩ yɔ, pɩla. Yee ḿbʋ́ ɛnʋ ɖʋna ɛzɩma mbʋ́ ɛlɩzɩɣ ɛyʋ weyi ɛsɔɔlaa yɔ. E-liu wɛna nɛ ɛlɩzɩ-ɩ. Pɩtɛkɛ pʋdʋ tʋma yɔɔ ɛlɩzɩ-ɩ."
ROM.8.33,555,Who will bring a charge against Gods elect people? It is God who acquits them.,"Apɩzɩɣ ɛkʋyɩ mbá Ɛsɔ lɩzaa yɔ pɔ-yɔɔ? Nɔɔyʋ fɛyɩ, mbʋ́ pʋyɔɔ yɔ, Ɛsɔ ɖezini-wɛ."
ROM.9.14,555,So what are we going to say? Isnt this unfair on Gods part? Absolutely not!.,Se we ɖɩyɔɔdʋʋ yɔ? Đɩyɔɔdʋʋ se Ɛsɔ kɛ weyi ɛtatʋʋzɩ yɔ yaa we? Đɩɩtɩɩyɔɔdʋʋ ḿbʋ́ kpem!.
ROM.8.34,555,"Who is going to convict them? It is Christ Jesus who died, even more, who was raised, and who also is at Gods right side. It is Christ Jesus who also pleads our case for us.","Apɩzɩɣ ɛkʋ pɔ-tɔm? Nɔɔyʋ fɛyɩ, mbʋ́ pʋyɔɔ yɔ, Krɩstʋ Yesu sɩbɩna. Pɩtasɩɩnɩ pi-ɖeke, ɛlɛ́, efema nɛ ɛlɩɩnɩ sɩɖaa taa. Ɛwɛ Ɛsɔ cɔlɔ lone kɩbanɖɛ taa nɛ etendiɣ-i nɛ ɖɔ-nɔɔ."
ROM.9.15,555,"He says to Moses, Ill have mercy on whomever I choose to have mercy, and Ill show compassion to whomever I choose to show compassion .","Mbʋ́ pʋyɔɔ yɔ, eheyi Mooyiizi se: weyi me-liu wɛɛ se manaɣ ɛ-pʋtɔdɩyɛ nɛ malabɩ-ɩ ɖeu yɔ, manaɣ ɛ-pʋtɔdɩyɛ nɛ malabɩ-ɩ ɖeu."
ROM.8.35,555,"Who will separate us from Christs love? Will we be separated by trouble, or distress, or harassment, or famine, or nakedness, or danger, or sword?.",Ɛbɛ pɩzɩɣ pɩlɩzɩ-ɖʋ Krɩstʋ weyi ɛsɔɔlɩ-ɖʋ yɔ e-nesi taa? Kʋñɔŋ naa sɔɔndʋ kadadaɣyaɣ naa wayɩ wɛʋ kaŋ kaŋ naa ñɔɔsɩ naa kʋñɔndʋtʋ naa tɩ lem sɩm nɔɔ taa yaa sɩm?.
ROM.9.16,555,"So then, it doesnt depend on a persons desire or effort. It depends entirely on God, who shows mercy.","Pʋ-yɔɔ lɛ, pɩtalɩɩnɩ mbʋ́ ɛyʋ liu wɛɛ yɔ pʋ-cɔlɔ yaa pana wena ɛñakɩ yɔ a-cɔlɔ. Ɛlɛ́, Ɛsɔ weyi ɛnaɣ ɛyáa pʋtɔdɩyɛ yɔ, e-ɖeke koŋ ɛ-cɔlɔ pɩlɩnaa."
ROM.8.36,555,"As it is written, We are being put to death all day long for your sake. We are treated like sheep for slaughter. .","Pʋwɛ ɛzɩ pamaʋ Ɛsɔtɔm Takayaɣ taa yɔ. Pamawa se: «Ñɔ-yɔɔ lɛ, ɖɩwɛ sɩm nɔɔ taa wɩsɩ nɛ ɖoó nɛ palakɩ-ɖʋ ɛzɩ heŋ weyi powokini alikizaŋ tɛ se pakʋ yɔ.»."
ROM.9.17,555,"Scripture says to Pharaoh, I have put you in this position for this very thing: so I can show my power in you and so that my name can be spread through the entire earth. .",Pama Ɛsɔtɔm Takayaɣ taa se Ɛsɔ heyi Ejiptɩ wiyaʋ sɔsɔ se: «Ña-maɣmaɣ mɛncɛlɩ kewiyaɣ se mantɩŋnɩ ñɔ-yɔɔ nɛ mawɩlɩ ɛyáa mon-ɖoŋ nɛ ma-hɩɖɛ sɛɛ kedeŋa kpeekpe yɔɔ.».
ROM.8.37,555,But in all these things we win a sweeping victory through the one who loved us.,"Ɛlɛ́, pɩtɩŋa payɩ pɩ-taa lɛ, pɩtɩŋnɩ weyi ɛsɔɔlɩ-ɖʋ yɔ ɛ-yɔɔ nɛ ɖɩwa kpaagbaa kpem."
ROM.9.18,555,"So then, God has mercy on whomever he wants to, but he makes resistant whomever he wants to.","Pʋ-yɔɔ lɛ, yee pɩmaɣ Ɛsɔ se ɛnaɣ nɔɔyʋ pʋtɔdɩyɛ yɔ, ɛnaɣ-ɖɩ. Pɩmaɣ-ɩ se ɛlakɩ nɛ nɔɔyʋ ɛtaakemni-i yɔ, ɛlakɩ ɖɔɖɔ, pʋdʋ eekeŋni-i."
ROM.8.38,555,"Im convinced that nothing can separate us from Gods love in Christ Jesus our Lord: not death or life, not angels or rulers, not present things or future things, not powers.","Mbʋ́ pʋyɔɔ yɔ, manawa siŋŋ se: paa sɩm yaa wezuu yaa Ɛsɔ tiyiyaa yaa ɛsɔdaa awiya yaa ɛsɔdaa ɖoŋ yaa mbʋ́ pʋwɛ lɛɛlɛɛyɔ yaa pɩkaɣ kɔm yɔ yaa mbʋ́ pʋwɛ ɛsɔdaa yaa tɛtɛɛ yɔ yaa mbʋ́ Ɛsɔ laba yɔ, pɩ-taa nabʋyʋ ɛɛpɩzɩɣ pɩyasɩ-ɖʋ nɛ Ɛsɔ sɔɔlɩm mbʋ́ ɛtɩŋnɩ ɖa-Kɩpaɣlʋ Krɩstʋ Yesu yɔɔ nɛ ɛwɩlɩ-ɖʋ yɔ."
ROM.9.19,555,"So you are going to say to me, Then why does he still blame people? Who has ever resisted his will.","Pʋtɔmaɣ yɔ, pɔpɔzʋʋ-m se: «Yee pʋwɛ ḿbʋ́ lɛ, ɛbɛ yɔɔ Ɛsɔ kalɩɣ ɛyáa yɔ? Mbʋ́ pʋyɔɔ yɔ, apɩzɩɣ ekizi mbʋ́ Ɛsɔ liu wɛɛ yɔ?»."
ROM.9.20,555,"You are only a human being. Who do you think you are to talk back to God? Does the clay say to the potter, Why did you make me like this? .","Ña ɛyʋ lɛ, ña anɩ nɛ ŋtɔ se ŋkɛlɛsɩɣ Ɛsɔ? Cʋʋ ñanaɣ pɔzʋʋ weyi ɛma-kɛ yɔ se: pɩlabɩ ɛzɩma nɛ ŋma-m ḿbʋ́ yaa we?."
ROM.9.21,555,Doesnt the potter have the power over the clay to make one pot for special purposes and another for garbage from the same lump of clay?.,Cʋʋ mayʋ pɩzɩɣ ɛlabɩnɩ cʋʋ mbʋ́ e-liu wɛɛ yɔ: ɛpɩzɩɣ ɛkpaɣ cʋʋ kʋɖʋmʋʋ nɛ ɛmanɩ ñanaɣ kɩbaŋga ŋgá kɛwɛ liidiye siŋŋ yɔ nɛ yem ñɩŋga ŋgá kɛfɛyɩ liidiye yɔ.
ROM.9.22,555,"What if God very patiently puts up with pots made for wrath that were designed for destruction, because he wanted to show his wrath and to make his power known?.","Ḿbʋ́ ɖɔɖɔ pʋwɛnɩ Ɛsɔ, ɛcaɣaɣ se ɛwɩlɩ ɛzɩma mbʋ́ ɛ-pana kpawa yɔ. Ɛcaɣaɣ ɖɔɖɔ se patɩlɩ e-ɖoŋ. Ɛlɛ́, ɛɖɔkɩ ɛ-hɔyɛ siŋŋ nɛ ɛ́ɖɔ́kɩ mbá pɩɩwɛɛ se ɛ-pana ɛkpanɩ-wɛ nɛ pasʋʋ asayʋʋ taa yɔ."
ROM.9.23,555,"What if he did this to make the wealth of his glory known toward pots made for mercy, which he prepared in advance for glory?.","Ɛcaɣaɣ ɖɔɖɔ se ɛwɩlɩ ɛzɩma mbʋ́ e-koboyaɣ paɣlaa yɔ. Ɛ nɛ mbá ɛna pa-pʋtɔdɩyɛ yɔ, pɛwɛɣnɩ ka-taa. Ɛlɩzɩ-wɛ ɖooo lɔŋ se pasʋʋ ka-taa."
ROM.9.24,555,We are the ones God has called. We dont come only from the Jews but we also come from the Gentiles.,"Toovenim lɛ, ɖa lɛ ɛyáa ḿbá. Paa ɖɩkɛ Yuda ñɩma yaa ɖɩtɛkɛ Yuda ñɩma yɔ, ɖa ɛyawa."
ROM.9.25,555,"As it says also in Hosea, I will call my people those who arent my people, and the one who isnt well loved, I will call loved one. .","Pʋwɛ ɛzɩ ɛyɔɔdʋʋ nɛ náyʋ Ozee ma ɛ-takayaɣ taa yɔ. Ɛmawa se: «Ɛyáa mbá pataakɛ ma-ñɩma yɔ, mɔnkɔŋ-wɛ yaʋ se ma-ñɩma nɛ ɛjaɖɛ nɖɩ́ mantaasɔɔlɩ ɖɩ-taa ñɩma yɔ, mayaa ɖɩɖɩ se ɛjaɖɛ nɖɩ́ mɔnsɔɔlɩ ɖɩ-taa ñɩma siŋŋ yɔ."
ROM.9.26,555,"And in the place where it was said to them, You arent my people, there they will be called the living Gods children .","Nɛ ɖenɖe paaheyi ɛyáa se: ‹Ɩtɛkɛ ma-ñɩma yɔ,› peeɖe maɣmaɣ pɔkɔŋ-wɛ yaʋ se Ɛsɔ weyi ɛwɛ wezuu yɔ e-piya.»."
ROM.9.27,555,"But Isaiah cries out for Israel, Though the number of Israels children will be like the sand of the sea, only a remaining part will be saved, .","Ezaayii lɛ, Izrɛɛlɩ ñɩma tɔm ɛ́lɛ́ susaa. Ńdʋ́ lɛ se: «Paa Izrɛɛlɩ ñɩma ɛɛɖɔ sakɩyɛ ɛzɩ teŋgu nɔɔ kañɩŋa yɔ yɔ, pa-taa ɛyáa pazɩ ɖeke ñʋʋ payakɩ."
ROM.9.28,555,because the Lord does what he says completely and quickly. .,"Mbʋ́ pʋyɔɔ yɔ, Kɩpaɣlʋ Ɛsɔ kɔŋ kedeŋa yɔɔ cɩnɛ ɛyáa tɩŋa hʋnaʋ kɛlɛʋ.»."
ROM.9.29,555,"As Isaiah prophesied, If the Lord of the heavenly forces had not left descendants for us, we would have been like Sodom, and we would have become like Gomorrah. .","Ḿbʋ́ ɖɔɖɔ Ezaayii ɛnʋ ɛɛyɔɔdɩ ɖooo lɔŋ se: «Yee Ɛsɔ Caabiyuu ɛtaakazɩ ɖe-liɖe taa ñɩma nabɛyɛ yɔ, ɖɩɩpɩsɩ ɛzɩ Sodom ñɩma yɔ. Đɩɩnɩɣzɩnɩ Gomɔɔrɩ ñɩma.»."
ROM.9.30,555,"So what are we going to say? Gentiles who werent striving for righteousness achieved righteousness, the righteousness that comes from faith.","Se we ɖɩtasɩɣ yɔɔdʋʋ yɔ? Đɩyɔɔdʋʋ se: mbá pɛtɛkɛ Yuda ñɩma nɛ pataacaɣ se papɩsɩ kʋtʋʋzaa Ɛsɔ ɛsɩndaa yɔ, pɩtɩŋnɩ lidaʋ ŋgʋ́ pɛwɛnɩ ɛ-yɔɔ yɔ kʋ-yɔɔ nɛ papɩsɩ kʋtʋʋzaa ɛ-ɛsɩndaa."
ROM.9.31,555,"But though Israel was striving for a Law of righteousness, they didnt arrive.","Pɩsɛɣ Izrɛɛlɩ ñɩma mbá pañakaɣ pana siŋŋ se pɔɖɔ paɣtʋ yɔɔ nɛ papɩsɩ kʋtʋʋzaa Ɛsɔ ɛsɩndaa yɔ, pɔtɔlɩ nʋmɔʋ taa."
ROM.9.32,555,Why? Its because they didnt go for it by faith but they went for it as if it could be reached by doing something. They have tripped over a stumbling block.,"Pɩlabɩ ɛzɩma nɛ pɩlabɩ-wɛ ḿbʋ́? Mbʋ́ pʋyɔɔ yɔ, patañɩnɩɣ se pɛwɛnɩ lidaʋ Ɛsɔ yɔɔ. Ɛlɛ́, pañɩnaɣ se pɩtɩŋnɩ pa-tʋma yɔɔ nɛ papɩsɩ kʋtʋʋzaa ɛ-ɛsɩndaa. Peeɖe powobi poyoni pɩyɛ nɖɩ́ ɖituuluu ɛyáa yɔ."
ROM.9.33,555,"As it is written: Look! Im putting a stumbling block in Zion, which is a rock that offends people. And the one who has faith in him will not be put to shame. .","Đɩ-tɔm pama Ɛsɔtɔm Takayaɣ taa se: «Ɩɩnaɣ, mansɩɣ Siiyɔɔ tɛtʋ taa pɩyɛ nɖɩ́ ɖituuluu ɛyáa yɔ nɛ, ɛwaɣ ŋgá kɛpɛɖɩɣ-wɛ yɔ. Ɛlɛ́, weyi ɛwɛɣnɩ lidaʋ weyi ɛkɛ pɩyɛ ńɖɩ́ yɔ ɛ-yɔɔ yɔ, ɛɛkaɣ fɛyɛ tɔɔʋ.»."
ROM.7.1,555,"Brothers and sisters, Im talking to you as people who know the Law. Dont you know that the Law has power over someone only as long as he or she lives?.","Taabalaa, ɩtɛm sɩm tɔm ndʋ́ meheyiɣ-mɩ yɔ, mbʋ́ pʋyɔɔ yɔ, ɩsɩm paɣtʋ: ɩsɩm ḿbʋ́ se alɩwaatʋ ndʋ́ ɛyʋ wɛɣ wezuu yɔ pʋwɛɛ se ɛɖɔ tɩ-yɔɔ."
